4.283584337968920353e-01 1.877005156638433814e-01 -7.456471005954535825e-01 1.040538246760717711e-01 -2.085457938026838709e-01 -8.597177913056494591e-02 2.629860237366066222e-01 -7.242938074263186587e-01
4.748024834273495975e-01 1.453893392684607599e-01 -1.040893024434774494e+00 -6.097549413451553574e-02 -6.374297249004100552e-01 6.800373149690845664e-02 3.836424673151605513e-01 -7.273992201217368558e-01
5.230915946240438652e-01 1.137925390986172236e-01 -9.011534502452205331e-01 9.152446554890895924e-02 -6.587869939705580657e-01 3.313341291770442038e-02 5.050765187258283717e-01 -8.090864975972691386e-01
2.134987044022545466e-01 3.809335759203515415e-01 -9.507583077878627442e-01 1.396541030856436993e+00 1.084585525050427490e+00 -6.759879370699007906e-01 -1.073178433872487680e+00 -1.471553841990506983e+00
2.270899494260471829e-01 4.350096347286912524e-01 -9.873797097474209528e-01 1.390007066444333805e+00 1.197700649753829172e+00 -7.294439488129011995e-01 -1.110653383945719108e+00 -1.467987827050758476e+00
1.833777234830725467e-01 2.794569154164792679e-01 -8.366475795037359164e-01 1.242835478304421537e+00 9.634483364635264557e-01 -6.102364067823953242e-01 -9.435030205874275211e-01 -1.320587330346687516e+00
1.797542340194420718e-01 3.222310838565244917e-01 -8.793024202702431902e-01 1.344679145270684995e+00 1.107205488045344577e+00 -6.637468281004013093e-01 -1.043645714131945290e+00 -1.354600705614214196e+00
2.081255291938807483e-01 2.252980376349408009e-01 -8.326538046410842941e-01 9.839800477642954846e-01 6.840679858229493648e-01 -4.557575527027611928e-01 -7.134542691694903960e-01 -1.167448972045804778e+00
1.898878001046113428e-01 4.216475845592032590e-01 -1.055706848383194174e+00 1.292728650455093664e+00 1.084082097736381867e+00 -6.543407236892073708e-01 -1.096004941368053265e+00 -1.383876372757922191e+00
1.785436876210600710e-01 3.252031326086172736e-01 -8.106874805288117880e-01 7.456732958876569617e-01 6.131618435504455622e-01 -3.777078692667005244e-01 -5.816124930126289616e-01 -8.501659674719577175e-01
2.120766443914561539e-01 3.200149302781759020e-01 -9.820024904605876293e-01 3.810944833268453125e-01 3.193666382791542357e-01 -2.593345496747228029e-01 -3.671266435987133314e-01 -7.476484014272616330e-01
3.252072541196079358e-01 1.640363758848291109e-01 -1.111596990334952739e+00 5.520859776654430534e-02 -3.690807292668397688e-01 9.767555449945242163e-02 -5.425991875793798741e-02 -8.308722105175382344e-01
4.394376982083490479e-01 1.559831793949362777e-01 -8.386006871810359753e-01 6.692460719350500076e-02 -4.313292050830261903e-01 4.139007229252519848e-02 3.200816711473467580e-01 -7.491071694955268034e-01
3.191024918019080281e-01 2.352835361858457985e-01 -1.070853615205673792e+00 7.258357593978063960e-02 -7.887569066599003920e-02 -4.978463226172705203e-02 -1.345248126595098292e-01 -7.838455493802090057e-01
2.071089413090746456e-01 2.648511865681128508e-01 -8.997256210993531678e-01 1.432071528423683571e+00 1.097596937600108680e+00 -6.648412256095691530e-01 -1.062717537571425952e+00 -1.505799297066527487e+00
4.520462983853044681e-01 1.277280526653817028e-01 -1.052982477166020114e+00 -3.806351469080767463e-02 -6.212267473972548082e-01 6.351676615015379446e-02 3.397354874463136554e-01 -7.768347204716136156e-01
4.594920023359749250e-01 1.469132366649409382e-01 -1.132976322924754031e+00 -1.252758609104995778e-02 -5.845493274179028864e-01 9.024563710449563791e-02 3.195793866048035059e-01 -8.032440493972379247e-01
3.952342315767748415e-01 1.402415382639976837e-01 -1.286992997943312567e+00 -5.553602761482769740e-02 -5.294280116013561077e-01 1.785013955341197833e-01 2.859578968803759905e-02 -8.838325318244723006e-01
3.354868000846089604e-01 1.646952675296700641e-01 -1.302863720779434908e+00 -7.918190882149381271e-02 -4.726821817065830489e-01 1.585831373328036864e-01 -3.359565910639765451e-02 -7.964629613772308270e-01
3.383009300906048566e-01 2.217523076050977315e-01 -1.534277922281073847e+00 -2.534849214237662185e-01 -6.341471561048768191e-01 2.835126021546475195e-01 -4.371859205583222135e-02 -8.291145023239263612e-01
3.325322254106196085e-01 1.422766988717706904e-01 -1.312175805502965087e+00 -1.227280988935900430e-01 -5.738265752916894558e-01 2.375601679409329037e-01 -2.087587472807457892e-02 -8.391889901864587609e-01
3.616374651921097083e-01 1.403644194804231915e-01 -1.347132855846099098e+00 -1.591217916939263177e-01 -5.879632777682193279e-01 1.975036328374235595e-01 4.314936760674732696e-02 -8.267982290777242671e-01
2.897118538940135490e-01 1.098069392977416570e-01 -1.065924886399100879e+00 7.398886048454492159e-02 -2.997610570229858884e-01 7.016672579382202124e-02 -7.928130363641888723e-02 -7.835199880318727272e-01
4.071059081352462750e-01 1.653500629182168280e-01 -1.222467875972526929e+00 -8.365248813516083792e-02 -4.494729968888970806e-01 1.090979474541669825e-01 1.077331491513435213e-01 -8.251351494345365856e-01
3.694564613146387733e-01 1.297246142379630540e-01 -1.117183028829406677e+00 -3.765267947538011167e-02 -4.480568519948393558e-01 1.066755029557040352e-01 7.904994498826493909e-02 -7.897518600983274295e-01
4.751357749169911049e-01 1.446914832305325471e-01 -9.895231728164373131e-01 -5.651733961729349387e-02 -6.032360616546472709e-01 1.025596013188926903e-01 3.766626094532882219e-01 -7.487293358444031544e-01
5.002184196889682966e-01 1.293420168659154545e-01 -9.839871615912015868e-01 -5.682780854950247006e-03 -5.968506184975862494e-01 6.148583076251407098e-02 4.055174580190247235e-01 -7.815506896175840046e-01
4.925540460551107724e-01 1.761391262094182952e-01 -1.106985959436226352e+00 -5.079999756986991466e-02 -6.570818678882118791e-01 1.191828752892426790e-01 3.769546526881397130e-01 -7.982116896333457667e-01
2.285134445138057857e-01 5.150361944105432688e-01 -9.018595672020621734e-01 1.199081452947174498e+00 1.079084681337502127e+00 -6.081697046472365198e-01 -9.878593203711122372e-01 -1.215123518336138853e+00
2.933198046322081920e-01 6.662830782430599896e-01 -9.671577568196627617e-01 1.121438521021201895e+00 1.107618873971397910e+00 -5.253241084161900387e-01 -9.109785218685841901e-01 -1.120019983197021229e+00
2.386304611457052138e-01 5.246636224493235190e-01 -9.825048179475955878e-01 1.216106954889152325e+00 1.133958411404038857e+00 -6.580916283506177411e-01 -1.035872429853706089e+00 -1.273024761622827628e+00
4.734416929364529403e-01 1.209360994233454195e-01 -9.593437590977256235e-01 5.420796418437168196e-02 -5.577409218766701260e-01 4.301812549669574437e-02 3.490564709829614420e-01 -7.864073299810069306e-01
4.187584281406168674e-01 1.334453315567981635e-01 -8.529548868021319397e-01 6.592502237331555881e-02 -4.466608465414660389e-01 4.091836115386419254e-02 2.839215969564318764e-01 -7.673845480926237972e-01
4.700712565937629761e-01 1.577826000137541318e-01 -1.055837965302861114e+00 -7.245489648821558382e-02 -5.829033569930679448e-01 5.539848310917763058e-02 3.301736000507879965e-01 -7.880505640833342929e-01
1.789744235691248520e-01 2.616729912439698102e-01 -8.846066268083488948e-01 1.328084497019506260e+00 9.988658914482890783e-01 -6.330936092200948329e-01 -9.855153859327000498e-01 -1.429754645857329143e+00
3.470615366917956246e-01 2.665695906225623579e-01 -1.830697708883990416e+00 -3.960541012960008267e-01 -7.784899548099853961e-01 3.142568615268330201e-01 -7.966493967749693761e-02 -8.542710715996780779e-01
2.384103458091500760e-01 1.959832602332207685e-01 -7.456939785741675264e-01 6.076589084021567500e-01 3.316822696836043693e-01 -2.298567730827606459e-01 -4.097654465742431862e-01 -9.500595230992996409e-01
3.402077278511543845e-01 1.614070644367003871e-01 -1.300190398991761143e+00 -5.047186181748546108e-02 -4.730895497982528508e-01 1.727240285417900034e-01 -5.560107810929985211e-02 -8.732340703932509607e-01
3.513383131771842804e-01 2.489643823025046165e-01 -1.689513788883292067e+00 -4.280467811264530020e-01 -7.564736802086030609e-01 3.509634165536495432e-01 -2.835730165540531825e-02 -8.575260010260322696e-01
3.284166003418791946e-01 2.025246843616668457e-01 -1.427202913691726360e+00 -8.185377716195992026e-02 -5.151523505469878250e-01 1.683685036896179488e-01 1.800988671576796846e-02 -8.262642692012398538e-01
1.956009106167748701e-01 3.055564000128588864e-01 -8.898706987646486377e-01 1.161936729781113398e+00 9.178120715554807241e-01 -5.787686544713834813e-01 -9.047672667386157386e-01 -1.252773541899848464e+00
