-1.849832920726485197e-01 -6.535234484230310059e-01 1.871348957168224691e+00 8.936712459996745683e-02
-2.295599670961870065e-01 -7.717427620062903282e-01 2.076282427604051684e+00 6.659121074686634445e-02
8.142175525190562535e-01 -1.034025294933208050e+00 7.235017171516763268e-01 7.836757772996650884e-01
8.356533997378224887e-01 -8.603174913289022285e-01 7.111066207570019282e-01 5.558271060208870296e-01
8.084153716118175348e-01 -1.032976532580869966e+00 6.892805363617676706e-01 8.154456885270883193e-01
-1.680838632245193753e-01 -6.384169278383267088e-01 1.829530051593190487e+00 1.148217670568576487e-01
-9.945470636858232474e-03 -6.475517874913988559e-01 1.817254149273868080e+00 2.940880220805806022e-01
-2.008542272436340814e-01 -6.859715435473736633e-01 1.711568668297516860e+00 1.384500396349570492e-02
5.692542311432403634e-01 -1.214955683673793363e+00 7.487332225453552370e-01 9.401918906387306540e-01
-3.942587480488943807e-01 -1.287612619898935495e+00 2.220900679103310793e+00 -3.322091744620481735e-01
3.768495752391359810e-01 -8.002931960478042450e-01 9.611149726546567296e-01 6.028784051395487120e-01
-2.744655127477975687e-01 -8.436119493625978683e-01 1.628920585942070565e+00 -2.303421260168722964e-02
-4.624565053337080789e-01 -1.219644466115953119e+00 2.046508112239314059e+00 -2.524817925117550099e-01
-3.145316992120593125e-01 -6.405980082454274527e-01 1.429459952191993732e+00 -3.954653890226421664e-01
6.757512595893794272e-01 -1.122961042623976669e+00 6.791527068271069334e-01 7.460711707773570733e-01
