-1.241697731854695119e-01 -1.494995912388573205e-02 3.895060603834093471e-01 -1.574742306249717450e+00 7.320593954935785200e-03 -9.046881826750576838e-01 -3.052028411294159804e-01 1.292911602960020945e+00
2.076756800244563758e-02 -5.387047932895892843e-02 2.731172678011570265e-01 -8.514863366338403239e-01 2.444470719358383115e-01 -5.841576534892805039e-01 -7.228139626911422866e-02 1.108979848696938442e+00
-9.276759929517754133e-02 -5.890499862221194177e-02 2.184076680469793086e-01 -1.324216399996500204e+00 1.020263842617881445e-01 -7.418845643195695061e-01 -1.800990168372384181e-01 1.182333760733023320e+00
-2.420105421725677330e-01 -1.353371185664918597e-01 2.969267826887660444e-01 -1.098588615621588271e+00 2.756842835787899904e-01 -7.714249945281743681e-01 -7.758925032640394404e-02 1.439611527715062067e+00
-1.840413339695333994e-01 -1.517241079129278969e-01 3.422819174654208596e-01 -9.590730742238409157e-01 3.004800985057326512e-01 -7.618330493069133125e-01 -9.692452106495529074e-02 1.415996206836077409e+00
1.514870890454405594e-01 8.036387920996122813e-02 2.398131561306983683e-01 -9.589744921085643914e-02 5.732005032982913084e-01 -3.032991842209695754e-01 1.300840482461520509e-01 1.009836224064247556e+00
2.565796028494278236e-01 2.406104476772451817e-01 -1.498932709750603331e-01 1.171792814033481012e+00 9.346230399578606685e-01 -1.267883657671558528e-01 5.988695552503200403e-01 8.894622599631925031e-01
7.995392156135811002e-02 1.666030720007781740e-01 -3.620661949544400349e-01 1.153363556489507946e+00 8.641915050379387342e-01 -2.870013031663807418e-02 6.170892663212815821e-01 8.836514734106833968e-01
2.728821351496893977e-01 2.807352208127370519e-01 -2.466198901540614941e-01 1.394396999935951564e+00 1.061953542023227337e+00 -4.512251429047020590e-02 7.223141382301004887e-01 9.196335533349031532e-01
1.108908853958548652e-03 1.534144249490209666e-01 -2.433083608140199361e-01 8.995217180961945225e-01 1.074205511670880853e+00 9.847311041367376450e-02 6.653085341948098419e-01 1.043795007335541536e+00
-3.651377693875937358e-02 1.344514121357514302e-01 -2.174852686884017339e-01 7.444209290993847317e-01 1.049713934915943003e+00 7.321477602577443344e-02 6.325194583043619589e-01 1.055850196566806565e+00
-2.196770807451689164e-02 2.620178980674044422e-01 -1.918812075230559855e-01 6.992403099700417179e-01 1.250384293195309748e+00 1.366847338626158703e-01 7.384926817524993803e-01 1.127005973426263852e+00
-1.526909284285560059e-03 4.128282488234580327e-01 -5.440705228391665704e-01 1.324404976317716365e+00 1.386574645358206848e+00 1.544212809905313455e-01 1.014915834974989162e+00 1.026440428618164091e+00
-2.670615906148482779e-02 5.148856116654798587e-01 -5.888369573959831849e-01 1.285356557703782432e+00 1.604490346755442776e+00 1.080881379739182802e-01 1.154602236180322539e+00 1.165013256542350772e+00
-1.849058924260759684e-01 -1.241432542152596553e-02 3.704559662729268177e-01 -2.205140260445429323e+00 -2.464109506857468379e-01 -1.157790459522353155e+00 -4.498507375751464310e-01 1.430498780050158514e+00
-1.599045109267444031e-01 -3.974452841094750638e-02 4.461692530940111756e-01 -2.186363090679745991e+00 -2.204888311897649777e-01 -1.149877143575374516e+00 -4.509380403551589978e-01 1.462656345107283373e+00
-1.270731974106654172e-01 2.601749518606970984e-02 2.934582966674111892e-01 -1.892190711984822027e+00 -1.655621391851542779e-01 -1.031036208326018944e+00 -4.156398359715912094e-01 1.281995123967938133e+00
-1.116916692568474950e-01 -3.517655288385064527e-02 3.359961964870911144e-01 -2.041421456436355975e+00 -1.779176716574696893e-01 -1.081915135724126120e+00 -4.531897350319554763e-01 1.381626376192667038e+00
-6.612977674890826996e-02 5.423324379008099411e-02 1.701040963733118916e-01 -1.356874753004718492e+00 -6.735841176527202802e-03 -8.177217077637721765e-01 -2.789277677151503765e-01 1.124277237102644822e+00
-1.520128010921012185e-01 -7.394841784504324611e-02 3.379410965648333431e-01 -1.932553233279437288e+00 -1.502580325199770195e-01 -1.057769557468926314e+00 -3.695660614017640122e-01 1.393880570019419451e+00
2.152836664514707135e-02 3.124375098757404406e-02 1.532893092600937368e-01 -6.322650375557753444e-01 4.146409593328340693e-01 -5.064101245564585074e-01 1.249634893022410487e-01 1.081913102833679918e+00
2.121786714212314795e-01 1.044335571350024500e-01 2.559732444442743282e-01 7.019900051741713443e-02 6.114588859566117973e-01 -3.070991357856353021e-01 2.465009926671692386e-01 9.488939691856815850e-01
-9.158497151780499446e-03 1.306185903658239056e-01 -4.107641008136074801e-01 8.256396843962684473e-01 8.031833991057870659e-01 -7.442701461813649999e-02 5.516437887419856079e-01 8.790752230931939692e-01
-2.249033837280455667e-02 3.557910178488999375e-01 -4.220515959959263985e-01 1.009809600084749626e+00 1.290375271923324352e+00 7.868184011846511561e-02 8.692672096820689420e-01 1.053867823508121804e+00
1.026358671650512075e-02 1.137899291476309888e-01 -1.050667506052041511e-01 6.282024470842455521e-01 8.582255831555637426e-01 -2.801836681628731146e-02 4.744055527359767321e-01 9.673095246726777230e-01
-7.655689818891524279e-02 1.150680392879532415e-01 3.293805063301636915e-01 -2.179394465517336066e+00 -3.010105288801798729e-01 -1.249841579228374577e+00 -5.415937843986726730e-01 1.362741853225855948e+00
1.556323984283980721e-01 4.515635151172955331e-01 -4.051681771679052080e-01 1.314461052372388306e+00 1.418789131456421826e+00 8.271399367324999696e-02 9.811648936848914593e-01 1.013649924479930409e+00
5.192778602752528422e-02 3.808501882896772606e-01 -5.387154235641334887e-01 1.334741522500392241e+00 1.373709468991456184e+00 1.136467794384034696e-01 1.013404706844721836e+00 1.064671563341519134e+00
9.437052016589682346e-02 2.403434865384844465e-01 -4.814793838722802310e-01 1.295538662689892373e+00 1.079046659585013002e+00 -2.387540327545759067e-02 7.324267629429368487e-01 9.314949119601095839e-01
7.309898225344327316e-02 1.920815802011745510e-01 -5.064685488041946737e-01 1.276431338430052742e+00 1.015061179774201294e+00 -1.643170988019259163e-02 7.247331659168007034e-01 9.043726050965742447e-01
1.852459644763243193e-02 3.235164421561784881e-02 -5.475813823166955085e-01 1.549265734102002412e+00 9.160248130609650596e-01 3.551270287415478344e-02 7.337929932762810026e-01 8.410630835295175300e-01
-1.178580577730707494e-03 1.194426356160771807e-01 -5.106289994019576062e-01 1.251049901010131027e+00 9.061978293596351097e-01 3.628271944430940758e-03 6.682749498598249405e-01 8.224697503141875643e-01
6.139816206045310698e-02 2.320038195816307436e-01 -5.232269684476017479e-01 1.415911586056656679e+00 1.032990166751689642e+00 2.563598584014536996e-02 8.081006626421651795e-01 8.770377167672851471e-01
3.161297913030206019e-02 1.591278017189103611e-01 -3.349855968379019666e-01 7.148785049196988428e-01 7.459524709082523408e-01 -9.309268787374100351e-02 5.346282125479151492e-01 8.112728106286897223e-01
1.357429671345554978e-01 2.396621389586258977e-01 -3.632152237030724096e-01 1.212253714163920693e+00 1.191974536244454708e+00 7.108164065377343965e-02 7.681714295609471943e-01 9.497431625469376915e-01
9.857656275916835964e-02 3.017386099268172250e-01 -3.877573611961437350e-01 1.129186280659689734e+00 1.124511973880294002e+00 -1.249880402294733205e-02 7.512890828756983996e-01 9.268336558410108506e-01
4.998632739945602088e-02 3.917478209803714750e-01 -4.837209209693486556e-01 1.320755091831832928e+00 1.514565584322060676e+00 1.650092488371177890e-01 1.049180440417129878e+00 1.074070193591897704e+00
7.821846963068838920e-02 4.658862875483305022e-01 -4.458373809972207003e-01 1.327000384068447891e+00 1.461468574782189833e+00 1.186980779793071206e-01 9.811451386992200430e-01 1.088306994049602183e+00
-7.277751076750281316e-03 4.017322285608672106e-01 -5.615808234732863058e-01 1.479699737549255989e+00 1.460717366209558943e+00 1.293496406851837865e-01 1.106164159144412018e+00 1.094913645442002981e+00
-2.243863496960978587e-01 -9.899575888008604885e-02 3.427157995044622929e-01 -1.626619859419394354e+00 -1.536376439435412208e-03 -9.464673197687434314e-01 -3.017620857189819983e-01 1.393558891512200804e+00
-2.223876370484138831e-01 -1.134998374527554782e-01 3.277139401319356660e-01 -1.087087845310974021e+00 3.029197006799129177e-01 -7.872947810950264858e-01 -7.272850938536540299e-02 1.474987288803987440e+00
-1.350577674643966275e-01 -1.021357315568911378e-01 3.925802306455039026e-01 -1.682834238158064100e+00 3.556955174347808252e-02 -9.801137991483275247e-01 -2.940197251720824134e-01 1.438577408403028945e+00
6.041669379083890179e-02 4.562296276919676763e-01 -4.786395168345293216e-01 1.193199129476123721e+00 1.424315256369880656e+00 7.829974596509607643e-02 1.011386024239899095e+00 1.048528526894323409e+00
-8.899948385041771270e-02 2.978494581052548162e-01 -4.273822306062720067e-01 8.730951958286552461e-01 1.198199552698895332e+00 1.085590367532754952e-01 8.339529463844375101e-01 1.009205045847869631e+00
1.564909138885184903e-01 4.412034051964484616e-01 -3.357775745257602362e-01 1.337457972859502187e+00 1.404015066478413454e+00 7.377615780831206505e-02 9.631078640605602592e-01 1.006408872098840224e+00
-7.048100416596018991e-02 1.168436655003229074e-01 2.985674895841295973e-01 -1.943964569695079136e+00 -2.407405190316369570e-01 -1.136152886016968067e+00 -4.487277621223611512e-01 1.306065344150057150e+00
-1.024533408935700413e-01 -9.807179948098888878e-02 -6.848122556917125570e-01 1.798942780012853460e+00 8.867430859657494668e-01 1.441402363237023199e-01 8.164770509756832384e-01 9.069510655707335722e-01
-1.061267066010752325e-01 7.056983448220580102e-02 1.051291340138978299e-02 -7.238041914822598288e-01 2.498630296222279223e-01 -4.786895598654878348e-01 4.227039316440151656e-02 1.003020666518882775e+00
1.629558242949872074e-02 1.789159604422390082e-01 -4.653683548736111120e-01 1.093090995815455324e+00 8.185877538191221880e-01 -6.649130671084656219e-02 6.344445962190073951e-01 8.404709502192545534e-01
-4.666798419523521604e-03 -5.775033529785030678e-02 -6.105823588559121662e-01 1.713179349640506111e+00 8.266287140302789327e-01 1.326934274362881472e-01 7.607807633886464194e-01 7.986482514408286271e-01
3.073304864659984759e-01 2.895553635506540324e-01 -2.430353657863748296e-01 1.591662498890594524e+00 1.166283166907130964e+00 5.943442285149972380e-03 7.906119752354002772e-01 9.497079493450708565e-01
-1.140704043741639362e-01 -1.162861165492094437e-02 3.092881283098321554e-01 -1.799178078069547881e+00 -1.523290911276599380e-01 -9.634243019461513624e-01 -3.380895566534370955e-01 1.235233156756623929e+00
