-5.693311180296464213e-01 3.765301033679442910e-01 -4.404604874390886660e-01 -1.997991648761692496e-01 -1.894642721828784515e-01 7.766719386695076777e-01 4.204904060926929477e-01 4.743989841563275855e-01 -6.221612720547984310e-01 2.555088540187084867e-01 3.285828680085202680e-01 -3.746673659960885194e-01 6.510889877159640182e-01 1.688010830544872110e-01 4.274798321085757080e-01 -3.992734205959327931e-01
-6.061282177657845160e-01 3.604009859639394908e-01 -6.138119075456810458e-01 -2.123975243600691176e-01 -1.433084312050663389e-01 9.066699119552659170e-01 5.465722364460716687e-01 5.152393444581607751e-01 -6.392098474633023386e-01 3.684296249112660737e-01 3.571360460787046942e-01 -2.737209601442078810e-01 5.905539579235052905e-01 2.831273472074561370e-01 3.137974482964493994e-01 -3.393673289809399640e-01
-5.750028168596706957e-01 4.061429262047505651e-01 -6.787924488282491842e-01 -2.236106260577670479e-01 -1.165428620756955441e-01 8.637780511466748301e-01 5.253085159722643560e-01 5.391186121486405414e-01 -5.741197048934606473e-01 3.828217266076365810e-01 3.682613809886741141e-01 -2.589432234610202221e-01 5.726207105647738160e-01 3.374358149657801231e-01 2.701797804736651987e-01 -2.735856953261571745e-01
-3.812797010695079258e-01 1.422204073226219882e-02 -4.816937129375112869e-01 -1.144331425946484432e-01 -8.593501397249664331e-02 9.122504432759961368e-01 1.580483513344544677e-01 4.945905754467294080e-01 -4.784957328775706897e-01 3.190639348024877919e-01 4.840637361499419145e-01 -3.234175575474279585e-02 2.107316644410946738e-01 9.621240658047218453e-02 4.040915312110286983e-01 -1.155274792594770811e-01
-2.932818419167693147e-01 -1.684302989422221952e-01 -4.507443932598073633e-01 -7.367986010412333475e-02 1.495527121607598958e-02 1.015813507151063888e+00 -1.575968562254726479e-01 6.561293325327527404e-01 -5.473948158106420880e-01 2.840542024237921459e-01 7.713725014332662999e-01 1.285149159372360184e-01 -1.790592687199293320e-01 -3.792589146016875357e-02 5.372485196061491663e-01 1.219131198084472539e-01
-2.939061856462649169e-01 -2.199322272732978090e-01 -3.300643511338239855e-01 -7.468896704413152676e-02 -1.820525202018595176e-02 1.073262603045326946e+00 -1.139404220235211984e-01 5.877949872636041295e-01 -6.033508855965501461e-01 2.231510298426394590e-01 7.713016091428546162e-01 1.906295834313198878e-01 -1.370819103424888996e-01 -6.459260206380225411e-02 6.408137915560239151e-01 1.954215968282944915e-01
-2.980262758888622687e-01 -2.226074735447965691e-01 -4.552888956908028861e-01 -3.850826762250034868e-02 3.989499842797049334e-02 1.122103406753187427e+00 -2.261759803143481573e-01 7.059404465560654707e-01 -6.013045571997555072e-01 3.229328014784892953e-01 8.041231674081804615e-01 1.720880004525416895e-01 -2.049588705274309752e-01 -6.325636507330734126e-02 5.984710814506393195e-01 1.498296616462651554e-01
-2.892993108503048583e-01 -2.429057035164920719e-01 -3.311509870550074508e-01 -1.150613927135423764e-01 -2.579680876045508872e-02 1.208565764781891261e+00 -1.242717668251965869e-02 4.900657325917775475e-01 -5.734323100836200560e-01 3.673157192817041450e-01 7.414552319106185729e-01 2.596039387105463780e-01 -1.055778921950439458e-01 -1.534824137778299097e-02 6.543634696692665065e-01 1.313881383455982599e-01
-2.801200150568751157e-01 -2.339016267010224637e-01 -3.096078938994972773e-01 -9.482285608322317538e-02 -3.144253108782758127e-02 1.217338013464784652e+00 -3.867871788692638698e-03 4.795533898499069192e-01 -5.853317117489775789e-01 3.720703505483567985e-01 6.802285068437167181e-01 2.413836442358296142e-01 -1.698963254295031977e-01 -3.840856834330789310e-02 6.532282177441883775e-01 8.656858179723722624e-02
-2.943063320339812106e-01 -3.240961046753539354e-01 -2.523155400623145472e-01 -1.178236570697341473e-01 -6.902761003773340287e-02 1.296725242623889329e+00 -1.434558227976255040e-01 4.553312880505055449e-01 -6.028926710601549832e-01 4.483760731834574020e-01 7.310829182535372173e-01 2.417021091079910589e-01 -3.225784026062015752e-01 -7.060658147147844121e-02 6.582003040414780015e-01 -3.390412533380916110e-02
-3.045122075830291042e-01 -5.174805690053424501e-01 -1.665010383193037957e-01 -9.124624709690166979e-02 -9.340836176332331653e-02 1.369120997553433083e+00 -3.751826289839376161e-01 5.422147524889936454e-01 -6.956459253184165137e-01 3.707057287024752568e-01 9.297352626362480610e-01 2.695601485726915603e-01 -6.763009599850154929e-01 -2.268149586324397227e-01 7.666579843519562010e-01 3.055156632535052305e-02
-3.578535409516404586e-01 -5.535730883255726154e-01 -1.251673812957872223e-01 -1.285959662821823946e-01 -1.065306357853623709e-01 1.443773098080608275e+00 -3.849881465000891123e-01 5.468463447862512705e-01 -7.237843073609038225e-01 4.217819268748426165e-01 1.035200121124670192e+00 2.817982264324707109e-01 -8.395123772290369324e-01 -2.638681994634003991e-01 8.195280700691636167e-01 -4.666328441414441947e-02
-8.276545609718131136e-01 5.464272093383721884e-01 -4.025894343823800958e-01 -2.496011129732662315e-01 -3.234323747667080529e-01 8.583473407148105583e-01 5.493430807990742348e-01 5.219401948735474805e-01 -8.652642530656317055e-01 2.724487171538891306e-01 3.168690444740080436e-01 -6.629988615819512043e-01 9.472750997039337539e-01 1.516475448949584914e-01 5.180543381063382746e-01 -6.367382987167786723e-01
-8.435060623897441268e-01 5.350722018671912883e-01 -5.101345642587556961e-01 -2.565126100863440173e-01 -3.355125141112464404e-01 8.752729961753306087e-01 6.117746338010301432e-01 5.262750535429304710e-01 -8.613817704217021642e-01 3.088937862270542123e-01 3.128980357558510672e-01 -6.652719636130455250e-01 9.419110519549325211e-01 1.823682623131016034e-01 4.953802785501203454e-01 -6.492571605162397175e-01
-7.267687795656245786e-01 4.787615073278989608e-01 -3.496202003989809515e-01 -1.999612893115945700e-01 -2.699414875598517560e-01 7.729296556251677996e-01 5.209720136718969385e-01 4.858236680929790552e-01 -7.852755486386674422e-01 2.147395877359151994e-01 3.289124786308503245e-01 -5.875814890115289568e-01 8.110868268516414625e-01 1.035162564192614182e-01 5.078091274913877351e-01 -5.455718188230067600e-01
-7.629906009678085743e-01 4.917754873742667954e-01 -4.181576612543651539e-01 -2.192789441140234608e-01 -2.848125977498428552e-01 7.792118834790364712e-01 5.403711096022573157e-01 4.891158593920365005e-01 -7.643820746916800690e-01 2.704262113057238626e-01 3.359241996237021799e-01 -5.568297263230296279e-01 8.744170756112383813e-01 1.578929436659519958e-01 4.519432405669119301e-01 -5.523267761445350699e-01
-6.081207887292185976e-01 3.421582444996066896e-01 -3.030293662268915278e-01 -1.779153399277500491e-01 -2.295518531828400488e-01 7.395688334985794921e-01 3.531987143941731633e-01 4.662004444249063240e-01 -7.065600952561855719e-01 1.981216770090545587e-01 3.991096772744914256e-01 -4.567980347186032519e-01 6.263913420979767555e-01 4.760096230589486166e-02 4.918011477202516302e-01 -4.357829238730702714e-01
-7.928040960572030338e-01 4.840474263788265841e-01 -5.138201399629013233e-01 -2.300997126078873356e-01 -2.864774476202271991e-01 8.620896309883109287e-01 5.830964132721826454e-01 5.321271974702412866e-01 -8.049318885475821306e-01 2.672363138157123896e-01 3.066061663377913082e-01 -5.624395311602259362e-01 8.867699921031840793e-01 2.059314856505336799e-01 4.911725106821032139e-01 -5.450914084426309314e-01
-4.695514995947627779e-01 1.791531091745883209e-01 -4.760084618110064780e-01 -1.753952668566465811e-01 -8.653935171996367248e-02 7.926147572739197233e-01 2.578417634541386172e-01 5.048440488451881869e-01 -5.017220801046001766e-01 2.667085886732628031e-01 3.648664303261944797e-01 -1.867947603044293747e-01 2.991134769734165588e-01 1.524761264629249657e-01 3.880369379365065652e-01 -2.338794508679824802e-01
-3.847044939362870841e-01 -5.013577633856589576e-03 -5.286114487382437277e-01 -1.098690849158120431e-01 -7.058504648874906751e-02 8.637993672792113609e-01 8.513054157996474691e-02 5.464160119407828198e-01 -4.427617176056766191e-01 3.177860441173316897e-01 4.727989561059505741e-01 -5.862156276486348710e-02 1.312259207742183520e-01 9.221084125648722207e-02 3.724161688803577230e-01 -1.159948169840662041e-01
-3.026235886494085259e-01 -1.649850787542609387e-01 -2.531978752553936673e-01 -8.878202798551403097e-02 -2.892957307480789608e-02 1.003699822595462088e+00 -5.970783846796319516e-02 5.299852541608907064e-01 -6.062419232998621510e-01 1.933920962799918208e-01 7.138490518095873538e-01 1.111574041910249055e-01 -1.035502548535893602e-01 -6.848619363218631795e-02 6.402368667763334020e-01 6.933700421698794913e-02
-3.114606656326249778e-01 -3.818104360789517093e-01 -1.719682874413866192e-01 -1.005916604738659598e-01 -6.380371692655027738e-02 1.248136516741312319e+00 -2.274392518601734692e-01 4.948099502942757133e-01 -6.452208608147996793e-01 3.775794760310210996e-01 8.411992512113022347e-01 2.202200535264823844e-01 -5.212397755781267294e-01 -1.579692524621781891e-01 7.111229667550235112e-01 2.125246642403957539e-02
-3.133735274752705857e-01 -1.591684011760038930e-01 -3.913362292904305484e-01 -8.958206822489288290e-02 -2.870982853199480558e-02 1.079020918713839317e+00 6.035201386935994117e-02 4.592137631630613392e-01 -5.408059813047219055e-01 3.180786904796544801e-01 6.460244520730885620e-01 1.918734860080116567e-01 -3.256395516348920254e-03 5.849359393533624246e-02 5.399634584732571074e-01 1.171990581839331275e-01
-8.147937040581999524e-01 5.519610824991728615e-01 -2.940789055478529868e-01 -1.958022026723578168e-01 -3.064449493199993269e-01 7.319660958655743732e-01 5.105460688513965284e-01 4.776790733235541930e-01 -8.248953531832106112e-01 2.641330337218475988e-01 3.540385128231118284e-01 -6.647159782902072322e-01 8.914941384815239234e-01 1.079959088894295455e-01 4.668783127856424020e-01 -6.301515916783756444e-01
-3.376949522194313547e-01 -4.691025528503605657e-01 -2.284238693521104258e-01 -1.136285415413667982e-01 -1.028653647533405019e-01 1.304722483231020469e+00 -4.047076161481858447e-01 6.122863874245997318e-01 -6.421410985404363281e-01 3.918315466341529829e-01 9.402834194503472132e-01 2.329201333317826583e-01 -6.658319720193932589e-01 -2.275893880564914817e-01 7.476910918377002169e-01 5.095582115375599935e-02
-3.010927150233866367e-01 -4.302917914811953959e-01 -2.416400580758260586e-01 -1.065998646070579620e-01 -5.346754296587702404e-02 1.361069506405998109e+00 -3.272120511363902362e-01 6.102547400005240430e-01 -7.037937988455826854e-01 3.771527113752665694e-01 9.225941101157738577e-01 2.544698858765020444e-01 -6.033530575111712979e-01 -1.904548110813722439e-01 7.947683225540771446e-01 6.175435339260214318e-02
-2.981419997888269391e-01 -2.214568920284186726e-01 -2.991319466010402550e-01 -7.946244080600430026e-02 -1.149032328653469721e-02 1.132470994370608608e+00 -1.849433241372461234e-01 6.271662750304933809e-01 -6.338026827770757432e-01 2.392214262071441222e-01 8.797272320806903689e-01 2.046159170187163145e-01 -3.076333400061622703e-01 -1.158099111360624961e-01 7.313135349710589983e-01 1.719231651786931048e-01
-2.756703711384377864e-01 -2.536246548299459502e-01 -3.191078295209376914e-01 -4.815909552813727595e-02 7.839263439212200424e-03 1.113656214880074824e+00 -1.323485209988812528e-01 5.967446016256248154e-01 -6.086841025809639483e-01 2.194145979546447967e-01 8.430901548904953247e-01 2.296802491161252235e-01 -2.913833619317419132e-01 -9.493793815958029292e-02 6.804007014825546040e-01 1.825324130549901003e-01
-2.442688163635320930e-01 -2.621645259378127535e-01 -3.898282784215220120e-01 -1.046644661486062847e-02 3.839506430641725920e-02 1.140150701713694481e+00 -7.181533589381010330e-02 6.312926322445057137e-01 -6.876217261441293083e-01 1.918546056943472300e-01 8.063897752078188486e-01 2.629164823724738365e-01 -1.733766489747807782e-01 -9.834564212072094413e-02 7.188945026506894376e-01 1.970035464967208882e-01
-2.589857317442604279e-01 -1.693588879694939708e-01 -2.838912123496841744e-01 -7.797012145875194256e-02 2.697296675788406553e-02 1.056206683620107611e+00 -9.053923652224148133e-02 6.034742861676625214e-01 -6.097019774099943223e-01 1.740503155194768337e-01 8.025420975607304719e-01 1.986171735348547240e-01 -1.412042999408665012e-01 -9.659323603389462221e-02 6.948404476482973324e-01 1.809561645363266524e-01
-2.709298655703161751e-01 -2.920471485365054853e-01 -2.928548334575483136e-01 -4.430697518124113859e-02 -3.781839463132864471e-04 1.146362843000218179e+00 -1.739724011340720022e-01 5.960178027810912882e-01 -6.563452550749739878e-01 2.527226857876325172e-01 8.340221147687374437e-01 2.296310434660481237e-01 -3.384713413463739107e-01 -1.495545724505930596e-01 7.218614427606097061e-01 1.887159568000567056e-01
-2.974554975822614744e-01 -1.342947530559886471e-01 -2.681546906933901520e-01 -9.608265490021136723e-02 -2.221676806900468176e-02 9.175713078002065703e-01 -5.099755231251239251e-02 4.923071346892731737e-01 -5.514934272001835724e-01 2.074727101611494595e-01 6.501454238739953206e-01 1.121065279735213721e-01 -1.111792306493432636e-01 -5.690742302583942647e-02 5.958239296001722751e-01 9.112360945808248291e-02
-3.023296830412872671e-01 -3.111357245264552707e-01 -3.347073286390146452e-01 -6.422274890759165078e-02 -2.416408042869082340e-02 1.233082415028035062e+00 -1.870385867143593284e-01 5.979368198172243520e-01 -6.120735361568229171e-01 3.164942981180601800e-01 8.333511334544833060e-01 2.447262403084066729e-01 -3.389118995884051744e-01 -9.872795892113390981e-02 7.250476548486303185e-01 1.278160051380455020e-01
-2.815788655767455517e-01 -2.308150650141377880e-01 -2.583986740932492365e-01 -8.764201200758925392e-02 -2.930835369690070955e-02 1.135954005952182877e+00 -2.073775742568161606e-01 5.772732835394235318e-01 -5.773612157261007738e-01 3.229777440634598595e-01 8.295767393950914670e-01 2.005439016389280737e-01 -3.118963530990214172e-01 -1.349868804259522492e-01 6.712509307669031200e-01 1.197557568094885921e-01
-3.043183239967798270e-01 -4.440839223798889179e-01 -2.195198160450348712e-01 -1.242617039545635960e-01 -5.760650822080622818e-02 1.355992425821808789e+00 -3.352275927724476245e-01 5.674519426587075754e-01 -6.282912128962893084e-01 3.895467095469506424e-01 9.618242552382924027e-01 3.043558722380096948e-01 -6.497089328157481525e-01 -1.731815677753023863e-01 7.888212944940402593e-01 1.080336412311091315e-01
-3.233894535962299477e-01 -4.961950406011552683e-01 -1.944281460492339186e-01 -9.704870464188487811e-02 -8.601182896812566148e-02 1.370003910141817771e+00 -3.479390853392123062e-01 5.647720294690627973e-01 -6.834154478280852762e-01 3.918184268886184540e-01 9.795441819733288202e-01 2.877217370075358382e-01 -7.040151431396806103e-01 -2.095298827690087184e-01 7.800911338341569579e-01 8.969956151232721941e-02
-2.988070529136879760e-01 -4.600046020419499282e-01 -2.106182620540698325e-01 -9.274878009883859298e-02 -5.029574886015430318e-02 1.399667156297991211e+00 -3.665084905391726711e-01 5.930352751588277016e-01 -7.159076932505981095e-01 3.838856986057705423e-01 9.751994240117576318e-01 2.786454418318084492e-01 -7.046035846649537637e-01 -2.159913434816705113e-01 8.007929895422694067e-01 4.717974607393660841e-02
-7.089412596113079390e-01 4.383149526134808016e-01 -5.201148915703420750e-01 -2.478865558520584600e-01 -2.384887776155613648e-01 8.722683247409666052e-01 5.680224602227703645e-01 5.225109277242062644e-01 -7.327046959244344349e-01 2.818632136236590702e-01 3.563680312671702044e-01 -4.558109855167028490e-01 7.351748682193023354e-01 2.210919281064069042e-01 4.035820898770006715e-01 -4.473188103339265087e-01
-6.629978529900291129e-01 3.229072589933074666e-01 -6.605963961867016287e-01 -2.334134832320396424e-01 -1.802329128906416944e-01 9.679709196630056356e-01 5.369827720841332530e-01 5.660851325793970767e-01 -6.643684338973221415e-01 3.780277476716684681e-01 3.719833090270487919e-01 -2.723233544625074942e-01 5.421805071671456089e-01 2.743750158605186562e-01 3.456402040492345118e-01 -3.284377327282428372e-01
-7.559602218104585214e-01 4.137032692080979679e-01 -5.991317504704983810e-01 -2.506674294772145428e-01 -2.684409483702445143e-01 9.151759610781589060e-01 5.611358963318433535e-01 5.498545823033013091e-01 -7.277636653295654900e-01 3.122413768481730467e-01 3.897959580365707444e-01 -4.654256609765658470e-01 7.303856687336462983e-01 2.234967073491420930e-01 4.280290082233507709e-01 -4.745897883026258257e-01
-3.466554105163065502e-01 -4.628429592562592343e-01 -1.744551991633380983e-01 -1.080357962462053928e-01 -1.043761507732539617e-01 1.305883794914391993e+00 -3.778621235331846018e-01 5.553799144689328671e-01 -6.585362350954255817e-01 3.853808299516159885e-01 9.118579742740432481e-01 2.247668247271886466e-01 -6.893033201455968095e-01 -2.210875890036601010e-01 7.542152071971761629e-01 3.183252186076884500e-03
-3.177723654336840342e-01 -3.396193900191488146e-01 -1.563915189551734752e-01 -9.410284672188372335e-02 -7.646217130701250808e-02 1.255542111627671931e+00 -1.931752789396883330e-01 4.650006724390872148e-01 -6.627847054479646394e-01 3.405587545314269771e-01 7.838244901936793907e-01 1.902098753602818604e-01 -4.248410470349432977e-01 -1.318015239197026511e-01 7.294856855527505068e-01 3.135008097152045307e-04
-3.181097511061399818e-01 -4.334304308016218577e-01 -2.500204256973247996e-01 -8.727915902865017450e-02 -9.276353047945207209e-02 1.322649545286231687e+00 -3.835779066299878637e-01 5.855288148197449472e-01 -6.343898461298775882e-01 4.134885013909599949e-01 9.379613862577504957e-01 2.246432313331252484e-01 -6.335970678325020256e-01 -2.058022473000070962e-01 7.266312542182324918e-01 3.163989415350439149e-02
-7.898532926628424322e-01 4.327446336898589929e-01 -3.174914536291856271e-01 -1.909484371911541190e-01 -2.823677308411672859e-01 7.311911540519987485e-01 4.880526439944636863e-01 4.541589017524046978e-01 -7.711819711682378342e-01 2.579410229488410811e-01 3.637000366121622696e-01 -5.894119973535776325e-01 7.759739579826439027e-01 1.127717810410148319e-01 4.254465453541499964e-01 -5.728272225351507263e-01
-2.117840819601880531e-01 -3.316835105016127661e-01 -4.288301347099523486e-01 -4.134397506337119527e-03 6.507337036788328477e-02 1.344589418179003681e+00 -4.331125041758293603e-02 7.087264550643033179e-01 -8.082639435456387966e-01 1.550767713090996647e-01 8.623001863201159578e-01 3.445418646906119875e-01 -1.407767735562579225e-01 -1.233464489246912377e-01 8.200054039466287970e-01 2.607592166129840128e-01
-4.307023266105007853e-01 2.293632708731065950e-01 -2.008408536223166840e-01 -1.547317950294438693e-01 -1.470137305133105421e-01 7.526856427957809847e-01 2.235949288740988194e-01 3.823215772222582354e-01 -6.027007768930408016e-01 2.474980442264804736e-01 4.136941649027212620e-01 -2.422808761018925283e-01 4.709979635862764358e-01 6.251045896962062476e-02 4.905699291494663439e-01 -2.047110645302245013e-01
-2.845421299469340082e-01 -1.656045767556570958e-01 -2.876037623973362045e-01 -7.212305866465540394e-02 -1.524314366643517160e-02 1.016246709215969046e+00 -9.878217183177347149e-02 5.400278317069220346e-01 -6.242569466435041736e-01 2.092439136527952659e-01 7.627294449339422355e-01 1.624691800784309192e-01 -1.589291920291635296e-01 -7.058598862473729196e-02 6.447912243098866680e-01 1.412351468961951240e-01
-2.011643614238911026e-01 -3.017652017214863536e-01 -4.156776593237171413e-01 1.624281267332887760e-02 4.929643463800087444e-02 1.209674027629085380e+00 -6.286923027621919846e-02 6.214239701672250593e-01 -7.264337095369075570e-01 1.676419622359412720e-01 7.992377343692735892e-01 3.094373217051683000e-01 -1.409864413715674059e-01 -9.493786379309783474e-02 7.524573102599823038e-01 2.108631186806325941e-01
-2.895517904282212673e-01 -2.612048860499568415e-01 -4.659139831382525521e-01 -4.094113002090979392e-02 4.925095718880757867e-02 1.159432525297523275e+00 -2.851546537521481017e-01 7.311392182251971184e-01 -5.952021576872318365e-01 3.417887502165111724e-01 8.723183255868788288e-01 2.023380148711181881e-01 -2.939942999508433630e-01 -6.194429090673397864e-02 6.170987329497823470e-01 1.755926113950861123e-01
-6.866302269303107275e-01 4.702606250481767280e-01 -3.891853105469117446e-01 -2.310110807406839661e-01 -2.598564157291807231e-01 7.674995643578813587e-01 4.815273197418326601e-01 5.000985643360013055e-01 -7.574331967327742055e-01 2.593828713237585903e-01 2.782279996698184266e-01 -5.347298218023553984e-01 8.214523212904167870e-01 1.296799939554714454e-01 4.789074516101053947e-01 -5.056701487873703771e-01
